85.03304292854065,75.57714753668128,53.465926429071466,53.314756738040394,50.02036286215037,49.48122037852709,27.229043911908025,18.81809282606453,18.424446943712333,0.
43.26569701794752,38.93667837516358,27.261827478951353,27.18819249022448,25.18935903906835,25.094919180431727,13.855268611140229,9.517418480205144,9.322969474901633,0.
28.11815393435237,25.84123593247631,18.103883810755377,18.051633564969347,16.63944560902223,16.601917196421713,9.272384380294726,6.340836266943163,6.207958136960022,0.
21.06347628452611,19.362407335557357,13.589997456714821,13.552054036970869,12.449168611239447,12.41193234319868,6.968962830240385,4.7618711262630455,4.664647338711757,0.
17.197672056874804,15.613794732772236,10.907772983018804,10.877927972112833,10.069519901147165,10.049301840403794,5.592541487313141,3.828829082188551,3.754083087166655,0.
14.338447781227519,12.981457189705697,9.104686908153113,9.080124889144376,8.377808296199174,8.35201007423251,4.678200715104555,3.18878806784687,3.1277220973148454,0.
12.29463377174913,11.146704910830271,7.814760199215743,7.793456387992351,7.181790299327101,7.166160114656646,4.0079127390237215,2.7333941482521475,2.6807860554579053,0.
10.760979038620373+0.*I,9.94522393107859+0.*I,6.829838355072961+0.20912949736899483*I,6.829838355072961-0.20912949736899483*I,6.296823592918034+0.*I,6.285223183949977+0.*I,3.5026117917632194+0.*I,2.3918608154368317+0.*I,2.3462551456457+0.*I,0.+0.*I
9.5718100371015,8.681911978945742,6.093231242394161,6.076896285145079,5.587082398586464,5.57309624685489,3.1184741640242613,2.126568640570965,2.0854834984482826,0.
8.652053011366949,7.868811463787839,5.518001251118121,5.503319667998795,5.07174405644446,5.065149314752454,2.820819806714788,1.9253150139055666,1.8885357479937044,0.
7.9445498572209186,7.254575610545946,5.068225485333837,5.055035042774142,4.658178821317039,4.657784111169728,2.579754083081009,1.7650526174800432,1.7322462289257918,0.
7.347987209718431,6.727059667997482,4.668160815425551,4.656826565025599,4.303051208928659,4.297487729524693,2.3720770038067305,1.6210719630314894,1.5892943537927522,0.
6.7798838562266015,6.210059274819967,4.3084853992150265,4.298091286167149,3.973605399762303,3.9685510755960864,2.191303148626596,1.4965186012774647,1.4683289885555655,0.
