275.67550959835853,272.28894722338237,230.14215307235784,208.88374338668228,206.5425499938819,143.08177571210902,142.6906921295141,77.40005404238354,77.18239433045255,0.
134.78600769183723,134.16975437331945,114.28799164388131,102.9303463046155,102.65575271592208,70.96240389482183,70.52085896414286,38.31380419394718,38.10944686159547,0.
93.9858924509849,91.63046343781419,77.17995026528335,71.51250207397872,69.61232080781473,49.719568444885525,49.457599293488556,26.677884526439986,25.941102334161954,0.
72.56033647719063,70.54156678831485,58.05710212369496,53.91549062148276,52.63822142605487,37.549553026683434,37.40463790904447,20.34299065154975,19.503342641386162,0.
58.9169070173215,57.42019170809048,46.69679001255776,43.62909263085019,42.19215421704181,30.144852196467003,30.099972891159986,16.346501238130564,15.693053903978221,0.
49.457541460429866,48.3904981574042,39.020609371684394,36.606685410597,35.511293335602176,25.253011520396218,25.161387069029498,13.674413838353917,13.123432353112001,0.
42.56794128774132,41.609391497690616,33.498937939484065,31.49947880507444,30.646387209384617,21.726237833094707,21.640968750774178,11.755760655685442,11.260517382792742,0.
37.3535568763407,36.457762814106324,29.526691300899202,27.597954380248733,26.817635609318415,19.05049256458157,18.977925523429324,10.163452416419704,9.721607680789978,0.
33.23031134886313,32.45088726547481,26.31993649705918,24.582814051825906,23.94072810304056,16.962129419147654,16.901142529520797,9.074344530499994,8.67852101071997,0.
29.941560985870765,29.244363748164588,23.650090301862438,22.165805174551462,21.57262066431123,15.285549831256576,15.219623761668467,8.186471532989074,7.833885803483447,0.
